,SID,NAME,ISO,YEAR,BASIN,SUB BASIN,NATURE,ISO_TIME,COORDS,TOTAL_HRS,DAY_HRS,NIGHT_HRS,USA_SSHS,WIND_CALC_MEAN,PRES_CALC_MEAN,STORM_SPD_MEAN,STORM_DR_MEAN,V_LAND_KN,34KN_POP,34KN_ASSETS,64KN_POP,64KN_ASSETS,96KN_POP,96KN_ASSETS,CPI,TOTAL_DAMAGE_(000$),TOTAL_DEATHS,"Air transport, freight (million ton-km)",Arable land (hectares per person),Cereal yield (kg per hectare),Food production index (2004-2006 = 100),GDP growth (annual %),GDP per capita (constant 2010 US$),Net flows from UN agencies US$,"Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),Population density (people per sq. km of land area),Adjusted savings: education expenditure (% of GNI),Rural population (% of total population),Income_level_Final,TOTAL_AFFECTED,"Population, total",Population_2000,Population_2005,Population_2010,Population_2015,Population_2020,pop_max_34,pop_max_50,pop_max_64,Numeric,YEAR_tiff,coef_year,YEAR_tiff_c,pop_max_34_adj,pop_max_50_adj,pop_max_64_adj
24,1965239N11310,BETSY,BHS,1965,NAm,NAm,TS,"['1965-09-07 12:00:00', '1965-09-07 15:00:00', '1965-09-07 18:00:00', '1965-09-07 21:00:00', '1965-09-08 00:00:00', '1965-09-08 03:00:00', '1965-09-08 06:00:00', '1965-09-06 18:00:00', '1965-09-06 21:00:00', '1965-09-07 00:00:00', '1965-09-07 03:00:00', '1965-09-07 06:00:00', '1965-09-07 09:00:00']","[[25.3, -77.2], [25.29, -77.53], [25.3, -77.9], [25.26, -78.18], [25.2, -78.5], [25.14, -78.96], [25.1, -79.5], [26.2, -76.5], [25.96, -76.6], [25.8, -76.7], [25.69, -76.79], [25.6, -76.9], [25.43, -77.01]]",21,0,21,3,106.4615385,956.4615385,5.538461538,239.4615385,113.8,351933.0,11523581836.0,278609.0,7957300215.0,259136.0,6561885703.0,12.32443267,700.0,,,0.049978937,909.1,42.6,10.42559649,22863.64769,0.0,65.31,0.0,13.99190809,3.3,36.657,High,1200,140059,298051,324859,354942,374206,,23316.201171875,1633.0838623046875,360.84375,44.0,2000,,Population_2000,10956.661175207064,767.4125994226902,169.56633187357198
25,1965244N09145,SHIRLEY,JPN,1965,WP,WP,TS,"['1965-09-09 21:00:00', '1965-09-10 00:00:00', '1965-09-10 03:00:00', '1965-09-10 06:00:00', '1965-09-10 15:00:00', '1965-09-10 18:00:00', '1965-09-10 21:00:00', '1965-09-09 15:00:00', '1965-09-09 18:00:00', '1965-09-10 09:00:00', '1965-09-10 12:00:00', '1965-09-11 06:00:00']","[[32.49, 133.47], [33.79, 134.24], [35.3, 135.18], [36.95, 136.21], [41.83, 139.44], [43.21, 140.69], [44.66, 142.27], [30.24, 132.12], [31.35, 132.8], [38.65, 137.21], [40.34, 138.3], [47.95, 146.9]]",9,0,9,0,84.05,957.5625,32.66666667,30.91666667,144.0,52796702.0,6511800000000.0,32698264.0,3830970000000.0,15012087.0,1565620000000.0,12.32443267,,60.0,,0.055398805,4398.2,78.85,5.819707873,12595.38937,0.0,70.20195122,0.0,269.65639489999995,2.8678781000000004,32.134,Low,730,98883000,126843000,127773000,128070000,127141000,126476461.0,32930116.0,2166732.75,318758.9375,392.0,2000,,Population_2000,25671331.176556844,1689119.8924516921,248494.91116429365
26,1966141N16117,JUDY,TWN,1966,WP,WP,TS,"['1966-05-30 06:00:00', '1966-05-30 09:00:00', '1966-05-30 12:00:00', '1966-05-30 15:00:00', '1966-05-30 18:00:00', '1966-05-30 21:00:00', '1966-05-30 03:00:00']","[[22.66, 119.32], [22.72, 119.92], [22.79, 120.57], [22.89, 121.2], [23.13, 121.84], [23.49, 122.38], [22.5, 118.79]]",21,0,21,0,49.52380952,991.3928571,12.14285714,70.57142857,63.9,8281419.0,1833370000000.0,0.0,0.0,0.0,0.0,12.69602817,17322.0,36.0,,0.137612184,1879.1,18.42,10.65,202.0421811,0.0,51.696000000000005,0.0,78.3319575,1.6102769,82.085,Low_Middle,5021,13305815,21966527,22705713,23187551,23557477,,7108134.5,3347583.25,957289.875,158.0,2000,,Population_2000,4305620.212613378,2027736.2653458486,579860.529528547
27,1966171N09151,KIT,JPN,1966,WP,WP,ET,"['1966-06-28 09:00:00', '1966-06-28 12:00:00', '1966-06-29 21:00:00', '1966-06-30 00:00:00', '1966-06-30 03:00:00', '1966-06-30 06:00:00', '1966-06-30 09:00:00', '1966-06-30 12:00:00', '1966-06-28 06:00:00', '1966-06-28 15:00:00', '1966-06-28 18:00:00', '1966-06-29 03:00:00', '1966-06-29 12:00:00', '1966-06-29 15:00:00', '1966-06-29 18:00:00', '1966-06-30 15:00:00', '1966-06-30 18:00:00', '1966-06-30 21:00:00']","[[34.18, 140.48], [35.47, 141.68], [45.29, 150.54], [45.5, 150.5], [45.79, 150.71], [46.0, 151.0], [46.07, 151.25], [46.0, 151.5], [33.03, 139.18], [36.99, 142.57], [38.54, 143.41], [41.76, 146.64], [44.0, 149.03], [44.61, 150.13], [45.05, 151.12], [45.75, 151.68], [45.5, 152.0], [45.46, 152.67]]",12,11,1,-1,53.67037037,978.5416667000002,15.55555556,73.72222222,104.5,1264381.0,228211000000.0,8194.0,1220940667.0,7256.0,1112411838.0,12.69602817,,44.0,,0.054644754000000004,4509.3,80.42,10.63856156,13808.69794,0.0,70.98658537,0.0,272.12980639999995,2.8678781000000004,31.296,Low,80,99790000,126843000,127773000,128070000,127141000,126476461.0,1112678.875,0.0,0.0,392.0,2000,,Population_2000,875367.3827980259,0.0,0.0
28,1966265N10325,INEZ,MEX,1966,NAm,GM,TS,"['1966-10-07 00:00:00', '1966-10-07 03:00:00', '1966-10-07 06:00:00', '1966-10-07 09:00:00', '1966-10-07 12:00:00', '1966-10-07 15:00:00', '1966-10-07 18:00:00', '1966-10-07 21:00:00', '1966-10-08 00:00:00', '1966-10-10 06:00:00', '1966-10-10 09:00:00', '1966-10-10 12:00:00', '1966-10-10 15:00:00', '1966-10-10 18:00:00', '1966-10-10 21:00:00', '1966-10-11 00:00:00', '1966-10-11 03:00:00', '1966-10-11 06:00:00', '1966-10-11 09:00:00', '1966-10-06 18:00:00', '1966-10-06 21:00:00', '1966-10-08 03:00:00', '1966-10-08 06:00:00', '1966-10-09 15:00:00', '1966-10-09 18:00:00', '1966-10-09 21:00:00', '1966-10-10 00:00:00', '1966-10-10 03:00:00']","[[22.3, -87.2], [22.18, -87.65], [22.1, -88.1], [22.0, -88.54], [21.9, -89.0], [21.8, -89.49], [21.7, -90.0], [21.58, -90.49], [21.5, -91.0], [23.0, -97.1], [22.93, -97.45], [22.8, -97.8], [22.61, -98.15], [22.4, -98.5], [22.24, -98.85], [22.1, -99.2], [21.95, -99.55], [21.8, -99.9], [21.65, -100.25], [22.8, -86.3], [22.53, -86.74], [21.46, -91.55], [21.5, -92.1], [22.91, -95.86], [23.0, -96.0], [23.01, -96.17], [23.0, -96.4], [23.02, -96.73]]",3,0,3,3,94.42857143,963.9523810000001,7.678571429,257.3214286,114.1,6921051.0,108633000000.0,2400799.0,32244735788.0,232077.0,4055898296.0,12.69602817,24000.0,14.0,,0.417840727,1290.0,32.98,6.096139303999999,4898.341186,0.0,59.806999999999995,0.0,23.41610484,3.0032392000000003,44.239,Low,90069,45519737,98899845,106005203,114092963,121858258,128932753.0,9231158.0,1397658.75,470782.34375,484.0,2000,,Population_2000,4248741.586657148,643287.749497977,216682.73061240485
29,1966265N10325,INEZ,BHS,1966,NAm,NAm,TS,"['1966-10-03 00:00:00', '1966-10-03 03:00:00', '1966-10-03 06:00:00', '1966-10-03 09:00:00', '1966-10-03 12:00:00', '1966-10-03 15:00:00', '1966-10-03 18:00:00', '1966-10-03 21:00:00', '1966-10-04 00:00:00', '1966-10-04 03:00:00', '1966-10-04 09:00:00', '1966-10-04 12:00:00', '1966-10-04 06:00:00']","[[24.6, -79.1], [24.77, -78.94], [24.9, -78.8], [25.06, -78.64], [25.2, -78.5], [25.31, -78.37], [25.4, -78.3], [25.52, -78.29], [25.6, -78.4], [25.58, -78.66], [25.41, -79.33], [25.3, -79.7], [25.5, -79.0]]",6,0,6,1,69.92307692,987.1538462000001,4.384615385,146.0,85.6,340996.0,10902255085.0,3187.0,361755885.0,0.0,0.0,12.69602817,15500.0,5.0,,0.047820087000000004,914.9,46.17,9.071928711,23860.62729,0.0,65.402,0.0,14.62357642,3.3,35.96,High,3,146382,298051,324859,354942,374206,,64345.42578125,825.897216796875,21.01651382446289,44.0,2000,,Population_2000,31602.014811931305,405.6234885612199,10.32185540948538
30,1966265N10325,INEZ,DOM,1966,NAm,CS,TS,"['1966-09-29 09:00:00', '1966-09-29 12:00:00', '1966-09-29 15:00:00', '1966-09-29 00:00:00', '1966-09-29 03:00:00', '1966-09-29 06:00:00']","[[17.37, -70.29], [17.5, -70.9], [17.76, -71.59], [17.1, -68.5], [17.19, -69.11], [17.3, -69.7]]",21,0,21,4,122.33333329999999,946.8333332999998,12.66666667,282.8333333,136.5,8348241.0,149155000000.0,881699.0,23043600048.0,106310.0,3966135117.0,12.69602817,5000.0,74.0,,0.192509818,2196.3,45.52,13.46334483,1407.61346,0.0,55.635,0.0,82.7943697,2.5,63.927,Low_Middle,12942,3999796,8471321,9097257,9695121,10281680,10847910.0,6104256.5,61884.234375,9543.6806640625,214.0,2000,,Population_2000,2882169.2309468617,29219.09264401473,4506.118437182882
31,1966265N10325,INEZ,CUB,1966,NAm,GM,TS,"['1966-09-30 09:00:00', '1966-09-30 12:00:00', '1966-09-30 15:00:00', '1966-09-30 18:00:00', '1966-09-30 21:00:00', '1966-10-01 00:00:00', '1966-10-01 03:00:00', '1966-10-01 06:00:00', '1966-10-01 09:00:00', '1966-10-01 12:00:00', '1966-10-01 15:00:00', '1966-10-01 18:00:00', '1966-10-01 21:00:00', '1966-10-02 00:00:00', '1966-10-02 03:00:00', '1966-10-02 06:00:00', '1966-10-02 09:00:00', '1966-10-02 12:00:00', '1966-10-02 15:00:00', '1966-10-02 18:00:00', '1966-10-05 15:00:00', '1966-10-05 18:00:00', '1966-10-05 21:00:00', '1966-10-06 00:00:00', '1966-10-06 03:00:00', '1966-10-06 06:00:00', '1966-10-06 09:00:00', '1966-10-06 12:00:00', '1966-10-06 15:00:00']","[[19.56, -74.95], [19.8, -75.4], [20.01, -75.86], [20.2, -76.3], [20.36, -76.69], [20.5, -77.1], [20.64, -77.59], [20.8, -78.1], [20.97, -78.62], [21.2, -79.1], [21.53, -79.5], [21.9, -79.8], [22.27, -80.0], [22.6, -80.1], [22.83, -80.14], [23.0, -80.1], [23.13, -80.03], [23.3, -79.9], [23.63, -79.72], [24.0, -79.5], [24.41, -83.31], [24.3, -83.6], [24.16, -83.94], [24.0, -84.3], [23.86, -84.66], [23.7, -85.0], [23.51, -85.3], [23.3, -85.6], [23.06, -85.93]]",6,6,0,1,74.65517241,988.2068966,7.689655172,226.862069,115.4,10646928.0,92975313138.0,5856553.0,51952696514.0,1147384.0,7821562338.0,12.69602817,18000.0,5.0,,0.191116072,1178.6,83.29,,2249.749109,0.0,67.57300000000001,0.0,75.56319367,6.4452017999999995,40.477,Low_Middle,174030,8115487,11126430,11261582,11225832,11324781,11326616.0,7340731.5,3672081.25,2006602.25,192.0,2000,,Population_2000,5354243.100324228,2678372.81565774,1463592.0483071164
32,1966265N10325,INEZ,HTI,1966,NAm,CS,TS,"['1966-09-29 18:00:00', '1966-09-29 21:00:00', '1966-09-30 00:00:00', '1966-09-30 03:00:00', '1966-09-30 06:00:00']","[[18.1, -72.3], [18.46, -72.99], [18.8, -73.6], [19.06, -74.08], [19.3, -74.5]]",12,0,12,2,89.0,982.6,12.2,299.8,131.2,10501742.0,22268618502.0,6950819.0,14442152244.0,4097835.0,7533611087.0,12.69602817,20000.0,480.0,,0.207310315,1075.8,71.74,-0.5757868,907.8842162000001,0.0,44.266999999999996,0.0,157.5224238,1.2844421999999998,81.999,Low_Middle,67881,4341318,8463806,9195288,9949322,10695542,,8744849.0,3940539.0,563793.0,332.0,2000,,Population_2000,4485472.655089448,2021210.4212220837,289184.87724954943
33,1966317S08161,ANGELA,SLB,1966,SP,EA,TS,"['1966-11-13 11:00:00', '1966-11-13 12:00:00', '1966-11-13 15:00:00', '1966-11-13 18:00:00', '1966-11-13 21:00:00', '1966-11-13 23:00:00', '1966-11-14 00:00:00', '1966-11-14 02:00:00', '1966-11-14 03:00:00', '1966-11-14 06:00:00', '1966-11-14 09:00:00', '1966-11-14 11:00:00', '1966-11-14 12:00:00', '1966-11-15 06:00:00', '1966-11-15 09:00:00', '1966-11-15 11:00:00', '1966-11-14 15:00:00', '1966-11-14 18:00:00', '1966-11-14 20:00:00', '1966-11-14 21:00:00', '1966-11-14 23:00:00', '1966-11-15 00:00:00', '1966-11-15 03:00:00', '1966-11-15 12:00:00', '1966-11-15 14:00:00', '1966-11-15 15:00:00', '1966-11-15 18:00:00']","[[-8.2, 161.4], [-8.2, 161.39], [-8.22, 161.29], [-8.29, 161.2], [-8.44, 161.1], [-8.6, 161.03], [-8.7, 161.01], [-8.97, 160.89], [-9.12, 160.83], [-9.57, 160.63], [-10.02, 160.41], [-10.28, 160.25], [-10.39, 160.15], [-10.43, 159.32], [-10.45, 159.56], [-10.57, 159.64], [-10.67, 159.81], [-10.83, 159.45], [-10.88, 159.2], [-10.89, 159.08], [-10.85, 158.91], [-10.82, 158.88], [-10.61, 159.03], [-10.66, 159.64], [-10.86, 159.57], [-10.97, 159.52], [-11.28, 159.28]]",7,7,0,-1,24.28395062,998.0,6.259259258999999,191.11111110000002,46.0,,,,,,,12.69602817,,3.0,,0.070926513,2210.1,32.04,,1298.609031,0.0,52.961999999999996,0.0,5.037191854,4.1,92.421,Low_Middle,1000,140991,412660,469918,527861,603118,,,,,,2000,,Population_2000,,,
34,1967181N09148,BILLIE,JPN,1967,WP,WP,ET,"['1967-07-09 03:00:00', '1967-07-09 06:00:00', '1967-07-09 09:00:00', '1967-07-09 12:00:00', '1967-07-09 15:00:00', '1967-07-09 18:00:00', '1967-07-09 21:00:00', '1967-07-09 00:00:00']","[[32.9, 129.2], [34.0, 130.9], [34.69, 132.99], [35.15, 135.1], [35.48, 136.54], [35.9, 138.2], [36.72, 141.12], [31.8, 128.0]]",21,0,21,-1,22.0,1000.1875,34.125,63.875,55.5,44551.0,4982047655.0,0.0,0.0,0.0,0.0,13.04806211,,263.0,,0.053382973,5136.6,86.62,11.08214232,15196.610180000001,0.0,71.27658537,0.0,274.6795746,2.8678781000000004,30.484,High,3005,100725000,126843000,127773000,128070000,127141000,126476461.0,74834480.0,10519492.0,2159303.75,392.0,2000,,Population_2000,59425455.074383296,8353443.482888295,1714685.6367221684
35,1967186N15220,BEULAH,USA,1967,EP,CP,NR,"['1967-07-07 06:00:00', '1967-07-07 09:00:00', '1967-07-07 12:00:00']","[[17.9, -154.5], [17.95, -155.75], [18.0, -157.0]]",6,4,2,-1,25.0,923.0,24.0,271.0,135.7,3156586.0,654125000000.0,1643385.0,310098000000.0,641522.0,101256000000.0,13.04806211,200000.0,15.0,,0.878089899,3161.2,53.68,2.5,22220.19895,0.0,70.56097561,0.0,21.69591307,7.4547239,27.388,High,30000,198712000,282162411,295516599,309321666,320635163,331002651.0,2758496.75,1439478.0,399079.0625,840.0,2000,,Population_2000,1942662.7531404246,1013747.9025723238,281050.18803337344
36,1967228N14132,KATE,HKG,1967,WP,WP,TS,['1967-08-21 03:00:00'],"[[20.66, 114.08]]",0,0,0,1,63.83333333,981.5,13.0,327.0,66.7,8148473.0,1226020000000.0,20568.0,9909343.0,0.0,0.0,13.04806211,,,,0.00322338,1933.1,146.03,1.603443827,4902.68244,0.0,70.32578049,0.0,3649.803922,2.0989835,13.042,High,1503,3722800,6665000,6813200,7024200,7291300,,,,,,2000,,Population_2000,,,
37,1967303N07150,EMMA,PHL,1967,WP,WP,TS,"['1967-11-03 03:00:00', '1967-11-03 06:00:00', '1967-11-03 09:00:00', '1967-11-03 12:00:00', '1967-11-03 15:00:00', '1967-11-03 18:00:00', '1967-11-03 21:00:00', '1967-11-04 00:00:00', '1967-11-04 03:00:00', '1967-11-04 06:00:00', '1967-11-04 09:00:00', '1967-11-04 12:00:00', '1967-11-04 15:00:00', '1967-11-03 00:00:00', '1967-11-04 18:00:00', '1967-11-04 21:00:00']","[[12.35, 126.02], [12.57, 125.34], [12.72, 124.74], [12.87, 124.2], [13.07, 123.7], [13.33, 123.18], [13.64, 122.57], [14.0, 121.93], [14.37, 121.31], [14.77, 120.68], [15.18, 120.02], [15.56, 119.4], [15.86, 118.85], [12.13, 126.74], [16.09, 118.36], [16.24, 117.91]]",18,12,6,0,85.83333333,958.75,12.625,294.75,130.5,54332312.0,494705000000.0,43350917.0,373205000000.0,11822112.0,96897443373.0,13.04806211,26500.0,107.0,,0.14501598300000001,1113.1,31.15,5.324150188,1203.109461,0.0,62.915,0.0,110.05152549999998,2.757732,67.865,Low_Middle,137000,32823968,77991755,86326250,93966780,102113212,109581078.0,46982276.0,35505152.0,7291990.5,608.0,2000,,Population_2000,19773176.331154082,14942861.24325752,3068940.592865284
38,1968009S13071,GEORGETTE,MDG,1968,SI,SI,TS,"['1968-01-14 21:00:00', '1968-01-15 00:00:00', '1968-01-15 03:00:00', '1968-01-15 06:00:00', '1968-01-15 09:00:00', '1968-01-15 12:00:00', '1968-01-15 15:00:00', '1968-01-15 18:00:00', '1968-01-15 21:00:00', '1968-01-16 00:00:00', '1968-01-16 03:00:00', '1968-01-27 21:00:00', '1968-01-28 00:00:00', '1968-01-28 03:00:00', '1968-01-28 06:00:00', '1968-01-28 09:00:00', '1968-01-28 12:00:00', '1968-01-28 15:00:00', '1968-01-28 18:00:00', '1968-01-28 21:00:00', '1968-01-29 00:00:00', '1968-01-29 03:00:00', '1968-01-29 06:00:00', '1968-01-29 09:00:00', '1968-01-29 12:00:00', '1968-01-14 09:00:00', '1968-01-14 12:00:00', '1968-01-14 15:00:00', '1968-01-14 18:00:00', '1968-01-16 06:00:00', '1968-01-27 00:00:00', '1968-01-27 03:00:00', '1968-01-27 06:00:00', '1968-01-27 09:00:00', '1968-01-27 12:00:00', '1968-01-27 15:00:00', '1968-01-27 18:00:00', '1968-01-29 15:00:00', '1968-01-29 18:00:00']","[[-13.82, 50.9], [-13.7, 50.72], [-13.57, 50.48], [-13.46, 50.18], [-13.4, 49.82], [-13.38, 49.41], [-13.39, 48.97], [-13.44, 48.5], [-13.52, 48.02], [-13.62, 47.55], [-13.74, 47.1], [-24.11, 42.78], [-24.23, 43.08], [-24.42, 43.35], [-24.62, 43.62], [-24.79, 43.9], [-24.92, 44.16], [-25.01, 44.35], [-25.08, 44.52], [-25.12, 44.72], [-25.16, 44.92], [-25.19, 45.06], [-25.32, 45.26], [-25.64, 45.61], [-26.04, 46.06], [-14.13, 51.86], [-14.07, 51.67], [-14.0, 51.37], [-13.92, 51.08], [-13.86, 46.7], [-23.11, 41.5], [-23.21, 41.6], [-23.34, 41.72], [-23.52, 41.86], [-23.7, 42.04], [-23.86, 42.25], [-24.0, 42.5], [-26.41, 46.53], [-26.78, 47.0]]",21,0,21,-1,42.14102564,970.0,6.230769231,187.1025641,89.09,,,,,,,13.60544609,3100.0,29.0,,0.325609335,1686.2,56.39,6.828786098999999,824.6208062999999,1620000.005,43.79600000000001,0.0,10.72061251,2.8,86.59,Low_Middle,75000,6234465,15766806,18336724,21151640,24234088,27691018.0,3582543.25,1106429.875,503927.21875,450.0,2000,,Population_2000,1416598.9296190522,437501.31324263616,199261.44888471506
39,1968227N14145,SHIRLEY,HKG,1968,WP,WP,TS,"['1968-08-21 09:00:00', '1968-08-21 12:00:00', '1968-08-21 03:00:00', '1968-08-21 06:00:00']","[[21.89, 114.48], [22.25, 114.17], [21.12, 115.05], [21.52, 114.76]]",21,0,21,1,65.875,964.9375,9.5,323.0,75.7,8148473.0,1226020000000.0,8067109.0,1201440000000.0,0.0,0.0,13.60544609,,,,0.003155653,1778.7,164.33,3.397559483,4962.741937,50000.00075,70.69053659,0.0,3728.1372549999996,2.0989835,12.78,High,3004,3802700,6665000,6813200,7024200,7291300,,,,,,2000,,Population_2000,,,
40,1968345S09162,BECKY,SLB,1968,SP,SP,TS,"['1968-12-10 03:00:00', '1968-12-10 06:00:00', '1968-12-10 09:00:00', '1968-12-10 12:00:00', '1968-12-10 15:00:00', '1968-12-10 18:00:00', '1968-12-10 21:00:00', '1968-12-11 00:00:00', '1968-12-11 03:00:00', '1968-12-11 06:00:00', '1968-12-11 09:00:00', '1968-12-11 12:00:00', '1968-12-11 15:00:00', '1968-12-11 18:00:00', '1968-12-11 21:00:00', '1968-12-12 00:00:00', '1968-12-12 03:00:00', '1968-12-12 06:00:00', '1968-12-10 00:00:00', '1968-12-12 09:00:00', '1968-12-12 12:00:00']","[[-8.55, 161.79], [-8.61, 161.62], [-8.7, 161.49], [-8.8, 161.4], [-8.89, 161.34], [-9.0, 161.31], [-9.14, 161.31], [-9.18, 161.36], [-9.28, 161.28], [-9.42, 161.16], [-9.58, 161.03], [-9.78, 160.92], [-9.92, 160.84], [-10.04, 160.82], [-10.17, 160.83], [-10.38, 160.9], [-10.75, 161.02], [-11.22, 161.2], [-8.5, 162.0], [-11.74, 161.41], [-12.22, 161.66]]",9,4,5,-1,39.07692308,993.5384615,4.523809524,170.76190480000002,90.0,,,,,,,13.60544609,,1.0,,0.066719598,2341.0,31.25,,1298.609031,509999.9905,54.583999999999996,0.0,5.3548052880000006,4.1,91.708,Low_Middle,200,149881,412660,469918,527861,603118,,,,,,2000,,Population_2000,,,
41,1969027S08071,DANY,MDG,1969,SI,SI,TS,"['1969-02-03 21:00:00', '1969-02-04 00:00:00', '1969-02-04 03:00:00', '1969-02-04 06:00:00', '1969-02-04 09:00:00', '1969-02-04 12:00:00', '1969-02-04 15:00:00', '1969-02-04 18:00:00', '1969-02-04 21:00:00', '1969-02-05 00:00:00', '1969-02-05 03:00:00', '1969-02-05 06:00:00', '1969-02-05 09:00:00', '1969-02-05 12:00:00', '1969-02-05 15:00:00', '1969-02-05 18:00:00', '1969-02-05 21:00:00', '1969-02-06 00:00:00', '1969-02-06 03:00:00', '1969-02-06 06:00:00', '1969-02-06 09:00:00', '1969-02-06 12:00:00', '1969-02-03 12:00:00', '1969-02-03 15:00:00', '1969-02-03 18:00:00', '1969-02-06 15:00:00', '1969-02-06 18:00:00', '1969-02-06 21:00:00', '1969-02-07 00:00:00', '1969-02-07 03:00:00', '1969-02-07 06:00:00', '1969-02-07 09:00:00']","[[-20.09, 49.58], [-20.09, 49.25], [-20.09, 48.92], [-20.1, 48.58], [-20.13, 48.19], [-20.2, 47.79], [-20.31, 47.38], [-20.42, 47.0], [-20.47, 46.68], [-20.51, 46.4], [-20.59, 46.11], [-20.68, 45.84], [-20.74, 45.59], [-20.78, 45.31], [-20.83, 44.98], [-20.84, 44.62], [-20.77, 44.27], [-20.71, 43.94], [-20.74, 43.64], [-20.82, 43.36], [-20.88, 43.08], [-20.93, 42.82], [-20.03, 50.66], [-20.06, 50.28], [-20.08, 49.92], [-20.99, 42.59], [-21.06, 42.38], [-21.14, 42.14], [-21.27, 41.91], [-21.44, 41.74], [-21.68, 41.58], [-21.96, 41.38]]",12,0,12,-1,33.9375,960.0,6.0,255.71875,80.99,,,,,,,14.34862782,5000.0,81.0,,0.320216385,1770.3,58.68,3.721222168,832.9343918999999,2029999.9540000001,44.283,0.0,11.00856519,2.8,86.249,Low_Middle,43040,6401921,15766806,18336724,21151640,24234088,27691018.0,7205489.0,1595393.625,697763.4375,450.0,2000,,Population_2000,2925701.71437189,647790.297613456,283318.4098011631
42,1969241N12298,FRANCELIA,HND,1969,NAm,CS,TS,"['1969-09-02 09:00:00', '1969-09-02 12:00:00', '1969-09-02 15:00:00', '1969-09-02 18:00:00', '1969-09-02 21:00:00', '1969-09-03 00:00:00', '1969-09-03 03:00:00', '1969-09-03 06:00:00', '1969-09-03 09:00:00', '1969-09-01 21:00:00', '1969-09-02 00:00:00', '1969-09-02 03:00:00', '1969-09-02 06:00:00']","[[16.69, -85.87], [16.6, -86.2], [16.49, -86.44], [16.4, -86.7], [16.34, -87.17], [16.3, -87.6], [16.3, -87.79], [16.3, -87.9], [16.25, -88.04], [17.24, -83.98], [17.1, -84.7], [16.95, -85.16], [16.8, -85.5]]",21,0,21,2,85.61538462,985.25,6.846153846,256.3076923,106.3,4463696.0,37808365005.0,1249745.0,7330282717.0,0.0,0.0,14.34862782,19000.0,,,0.503504627,1209.1,50.08,0.655438847,1301.88826,589999.9887,51.92100000000001,0.0,23.57237465,2.9,71.756,Low_Middle,8002,2637513,6574509,7458985,8317470,9112916,,3506262.0,44204.875,0.0,340.0,2000,,Population_2000,1406616.3125498802,17733.785515522908,0.0
43,1969241N12298,FRANCELIA,GTM,1969,NAm,CS,TS,"['1969-09-04 06:00:00', '1969-09-04 09:00:00']","[[16.1, -89.2], [16.14, -89.44]]",3,1,2,0,55.0,973.0,5.0,279.5,89.2,3696931.0,28600572179.0,493252.0,3643302348.0,0.0,0.0,14.34862782,15000.0,269.0,,0.201262023,1046.9,24.98,4.736909015,1820.35089,749999.9851,51.888999999999996,0.0,51.00328481,1.7,64.768,Low_Middle,10200,5465512,11650743,13096028,14630417,16252429,,2436475.75,234797.609375,33823.90625,320.0,2000,,Population_2000,1142981.8209305622,110146.55044835982,15867.22542040881
44,1970040S22408,JANE,MDG,1970,SI,SI,TS,"['1970-02-24 03:00:00', '1970-02-24 06:00:00', '1970-02-24 09:00:00', '1970-02-24 12:00:00', '1970-02-24 15:00:00', '1970-02-24 18:00:00', '1970-02-24 21:00:00', '1970-02-25 00:00:00', '1970-02-25 03:00:00']","[[-22.48, 47.81], [-22.8, 47.8], [-23.1, 47.73], [-23.4, 47.6], [-23.68, 47.41], [-24.0, 47.2], [-24.41, 47.0], [-24.9, 46.8], [-25.5, 46.55]]",0,0,0,-1,39.5,0.0,8.111111111,178.88888889999998,124.19,,,,,,,15.18633546,11400.0,70.0,6.900000095,0.313245812,1857.8,59.86,5.276455575,853.6314612,2929999.903,44.771,0.0,11.30843106,2.8,85.9,Low_Middle,10000,6576305,15766806,18336724,21151640,24234088,27691018.0,3987667.25,1594005.5,862461.6875,450.0,2000,,Population_2000,1663248.477498312,664856.683064249,359731.1407151637
