SID;NAME;ISO;YEAR;BASIN;SUB BASIN;NATURE;ISO_TIME;COORDS;TOTAL_HRS;DAY_HRS;NIGHT_HRS;USA_SSHS;WIND_CALC_MEAN;PRES_CALC_MEAN;STORM_SPD_MEAN;STORM_DR_MEAN;V_LAND_KN;34KN_POP;34KN_ASSETS;64KN_POP;64KN_ASSETS;96KN_POP;96KN_ASSETS;CPI;TOTAL_DAMAGE_(000$);TOTAL_DEATHS;Air transport, freight (million ton-km);Arable land (hectares per person);Cereal yield (kg per hectare);Food production index (2004-2006 = 100);GDP growth (annual %);GDP per capita (constant 2010 US$);Net flows from UN agencies US$;Life expectancy at birth, total (years);Mobile cellular subscriptions (per 100 people);Population density (people per sq. km of land area);Adjusted savings: education expenditure (% of GNI);Rural population (% of total population);Income_level_Final;TOTAL_AFFECTED;Population, total;Population_2000;Population_2005;Population_2010;Population_2015;
2012296N06135;SON-TINH;CHN;2012;WP;WP;TS;['2012-10-27 15:00:00', '2012-10-27 18:00:00', '2012-10-27 03:00:00', '2012-10-27 06:00:00', '2012-10-27 09:00:00', '2012-10-27 12:00:00', '2012-10-27 21:00:00'];[[17.83, 108.33], [18.1, 107.85], [16.77, 110.26], [16.98, 109.65], [17.24, 109.23], [17.52, 108.85], [18.23, 107.56]];6;5;1;3;81.89285714;955.9642857;9.571428571;299.7142857;81.4;4780150;1.22782E+11;189453;4154101081;0;0;89.80529293;197000;1;15568.753;0.078418888;5825.2;127.7;7.859627493;5325.160106;58384354.27;75.013;80.34603793;143.8713898;1.79;48.235;High_Middle;126000;1350695000;1262645000;1303720000;1337705000;1371220000;
2012296N06135;SON-TINH;PHL;2012;WP;WP;TS;['2012-10-23 21:00:00', '2012-10-24 00:00:00', '2012-10-24 03:00:00', '2012-10-24 06:00:00', '2012-10-24 09:00:00', '2012-10-24 12:00:00', '2012-10-24 15:00:00', '2012-10-24 18:00:00', '2012-10-24 21:00:00', '2012-10-25 00:00:00', '2012-10-25 03:00:00', '2012-10-25 06:00:00', '2012-10-23 12:00:00', '2012-10-23 15:00:00', '2012-10-23 18:00:00', '2012-10-25 09:00:00'];[[9.28, 126.9], [9.72, 126.35], [10.24, 125.73], [10.72, 125.1], [11.08, 124.57], [11.38, 124.0], [11.66, 123.28], [11.97, 122.5], [12.36, 121.72], [12.8, 120.95], [13.32, 120.22], [13.78, 119.47], [8.55, 127.97], [8.7, 127.68], [8.93, 127.35], [14.03, 118.62]];12;0;12;0;37.625;995.0625;14.1875;300.4375;67.7;35611755;3.05976E+11;448776;5720565897;0;0;89.80529293;1339;36;533.2836147;0.057399944;3492.6;120.59;6.683818881;2270.525865;25688030.84;70.149;104.9023479;326.0309152;1.84;54.288;Low_Middle;108040;97212638;77991755;86326250;93966780;102113212;
2012296N06135;SON-TINH;VNM;2012;WP;WP;TS;['2012-10-28 09:00:00', '2012-10-28 12:00:00', '2012-10-28 15:00:00', '2012-10-28 18:00:00', '2012-10-28 21:00:00', '2012-10-29 00:00:00', '2012-10-29 03:00:00', '2012-10-29 06:00:00', '2012-10-29 09:00:00', '2012-10-28 00:00:00', '2012-10-28 03:00:00', '2012-10-28 06:00:00'];[[19.58, 106.89], [19.95, 106.75], [20.34, 106.62], [20.69, 106.6], [20.99, 106.78], [21.22, 107.05], [21.35, 107.27], [21.43, 107.47], [21.5, 107.68], [18.4, 107.38], [18.77, 107.2], [19.2, 107.05]];21;0;21;-1;60.66666667;978.3611111;6.666666667;195;91.8;39557607;2.35434E+11;10846410;66364735564;0;0;89.80529293;336000;11;503.5503227;0.071281988;5462;131.57;5.247367156;1443.492615;38663336.64;74.958;146.6268374;289.6200439;4.586642308;68.248;Low_Middle;278490;89802487;79910412;83832661;87967651;92677076;
2012296N14283;SANDY;JAM;2012;NAm;CS;TS;['2012-10-24 15:00:00', '2012-10-24 18:00:00', '2012-10-24 19:00:00', '2012-10-24 21:00:00', '2012-10-25 00:00:00', '2012-10-24 09:00:00', '2012-10-24 12:00:00'];[[17.13, -76.85], [17.7, -76.7], [17.9, -76.6], [18.3, -76.49], [18.9, -76.4], [16.09, -77.0], [16.6, -76.9]];21;0;21;1;72.85714286;973.7142857;11.71428571;13;95.1;2777532;21481978182;1708614;12320098876;0;0;89.80529293;16542;1;0;0.042221825;1282.8;103.69;-0.61363604;4703.086406;2152154.744;74.001;95.52469766;262.4313943;6.31;45.868;High_Middle;215850;2842132;2654701;2740003;2810460;2891021;
2012296N14283;SANDY;USA;2012;NAm;CS;ET;['2012-10-29 21:00:00', '2012-10-29 23:30:00', '2012-10-30 00:00:00', '2012-10-30 03:00:00', '2012-10-30 06:00:00', '2012-10-30 09:00:00', '2012-10-30 12:00:00', '2012-10-30 15:00:00', '2012-10-30 18:00:00', '2012-10-30 21:00:00', '2012-10-31 00:00:00', '2012-10-31 03:00:00', '2012-10-31 06:00:00', '2012-10-31 09:00:00', '2012-10-29 18:00:00'];[[38.8, -74.0], [39.4, -74.4], [39.5, -74.5], [39.83, -75.28], [39.9, -76.2], [40.01, -77.05], [40.1, -77.8], [40.24, -78.4], [40.4, -78.9], [40.54, -79.4], [40.7, -79.8], [40.89, -80.09], [41.1, -80.3], [41.3, -80.5], [38.3, -73.2]];21;0;21;-4;51.53333333;970.8;10.8;302;110.5;47026709;7.92778E+12;12766030;2.1686E+12;3820374;6.0027E+11;89.80529293;50000000;54;39111.34038;0.494170885;5911.9;107.97;2.249545852;49596.42192;0;78.74146341;97.06859919;34.31286833;4.502001669;18.881;High;1657500;313830990;282162411;295516599;309321666;320635163;
2012296N14283;SANDY;CUB;2012;NAm;CS;TS;['2012-10-25 03:00:00', '2012-10-25 05:25:00', '2012-10-25 06:00:00', '2012-10-25 09:00:00'];[[19.53, -76.13], [20.0, -76.0], [20.1, -76.0], [20.9, -75.7]];6;1;5;3;97;956.5;14.5;16;113.4;3903560;33501646094;2675035;21289106648;827349;5962032479;89.80529293;;11;17.1757346;0.278481991;2803.2;102.08;3.014900289;6051.685746;1826741.084;78.446;14.93852238;105.7511164;13.01;23.219;High_Middle;162605;11257101;11126430;11261582;11225832;11324781;
2012301N11087;NILAM;IND;2012;NI;AS;TS;['2012-10-31 09:00:00', '2012-10-31 12:00:00', '2012-10-31 15:00:00', '2012-10-31 18:00:00', '2012-10-31 21:00:00', '2012-11-01 00:00:00', '2012-11-01 03:00:00', '2012-11-01 06:00:00', '2012-11-01 09:00:00', '2012-11-01 12:00:00', '2012-11-01 15:00:00', '2012-10-31 03:00:00', '2012-10-31 06:00:00'];[[12.3, 80.48], [12.7, 79.8], [13.01, 79.21], [13.17, 78.29], [13.25, 77.67], [13.32, 77.3], [13.5, 77.0], [13.5, 77.0], [13.7, 77.0], [14.0, 77.0], [14.27, 77.0], [11.29, 81.26], [11.7, 81.0]];21;0;21;0;32.57692308;994.9615385;9.384615385;207.1538462;74.9;65495759;3.2314E+11;14976832;63651521992;0;0;89.80529293;;40;1579.229879;0.123675248;2963.5;133.81;5.456358951;1469.17761;84316738.52;67.545;68.31524817;425.7322236;3.08;68.366;Low_Middle;70000;1265782790;1056575549;1147609927;1234281170;1310152403;
2012301N11087;NILAM;LKA;2012;NI;BB;TS;['2012-10-29 06:00:00', '2012-10-29 09:00:00', '2012-10-29 12:00:00', '2012-10-29 15:00:00', '2012-10-29 18:00:00', '2012-10-29 21:00:00', '2012-10-30 00:00:00', '2012-10-30 03:00:00', '2012-10-30 06:00:00', '2012-10-30 09:00:00', '2012-10-30 12:00:00'];[[9.05, 82.9], [8.86, 82.6], [8.8, 82.45], [8.72, 82.42], [8.7, 82.5], [8.72, 82.64], [8.8, 82.75], [8.9, 82.72], [9.05, 82.65], [9.48, 82.62], [9.7, 82.6]];6;4;2;0;35.72727273;995.7727273;4.090909091;221.3636364;36.2;67594;323647716;0;0;0;0;89.80529293;57000;;405.42043;0.06119951;3582.9;124.86;9.144572246;3286.007594;27293111.83;75.796;94.15682378;325.7056291;1.43;81.804;High_Middle;69000;20425000;18777601;19544988;20261737;20970000;
2012331N03157;BOPHA;PHL;2012;WP;WP;TS;['2012-12-03 18:00:00', '2012-12-03 21:00:00', '2012-12-04 00:00:00', '2012-12-04 03:00:00', '2012-12-04 06:00:00', '2012-12-04 09:00:00', '2012-12-04 12:00:00', '2012-12-04 15:00:00', '2012-12-04 21:00:00', '2012-12-05 00:00:00', '2012-12-05 03:00:00', '2012-12-05 06:00:00', '2012-12-05 09:00:00', '2012-12-03 15:00:00', '2012-12-04 18:00:00', '2012-12-05 12:00:00', '2012-12-05 15:00:00', '2012-12-08 12:00:00', '2012-12-08 15:00:00', '2012-12-08 18:00:00', '2012-12-08 21:00:00', '2012-12-09 00:00:00', '2012-12-09 03:00:00'];[[7.55, 127.22], [7.63, 126.58], [7.83, 125.9], [8.22, 125.02], [8.68, 124.1], [9.03, 123.28], [9.32, 122.47], [9.57, 121.61], [9.86, 120.22], [10.0, 119.72], [10.31, 119.2], [10.68, 118.75], [10.98, 118.41], [7.48, 128.02], [9.75, 120.83], [11.22, 118.12], [11.4, 117.82], [17.77, 118.6], [17.92, 118.84], [18.05, 119.03], [18.17, 119.15], [18.23, 119.25], [18.16, 119.36]];9;0;9;1;72.02536232;965.4021739;11;235.5217391;144.1;26456823;2.41088E+11;9720071;98903516246;4043552;42668184111;89.80529293;898352;1901;533.2836147;0.057399944;3492.6;120.59;6.683818881;2270.525865;25688030.84;70.149;104.9023479;326.0309152;1.84;54.288;Low_Middle;6246664;97212638;77991755;86326250;93966780;102113212;
2012346S14180;EVAN;FJI;2012;SP;SP;TS;['2012-12-12 06:00:00', '2012-12-12 09:00:00', '2012-12-12 12:00:00', '2012-12-12 15:00:00', '2012-12-12 18:00:00', '2012-12-12 21:00:00', '2012-12-13 00:00:00', '2012-12-13 03:00:00', '2012-12-13 06:00:00', '2012-12-13 09:00:00', '2012-12-13 12:00:00', '2012-12-13 15:00:00', '2012-12-13 18:00:00', '2012-12-13 21:00:00', '2012-12-14 00:00:00', '2012-12-14 03:00:00', '2012-12-14 06:00:00', '2012-12-16 12:00:00', '2012-12-16 15:00:00', '2012-12-16 18:00:00', '2012-12-16 21:00:00', '2012-12-17 00:00:00', '2012-12-17 03:00:00', '2012-12-17 06:00:00', '2012-12-17 09:00:00', '2012-12-17 12:00:00', '2012-12-10 21:00:00', '2012-12-12 03:00:00', '2012-12-14 09:00:00', '2012-12-14 12:00:00', '2012-12-14 15:00:00', '2012-12-14 18:00:00', '2012-12-14 21:00:00', '2012-12-16 06:00:00', '2012-12-16 09:00:00', '2012-12-17 15:00:00', '2012-12-17 18:00:00'];[[-14.1, 186.55], [-14.05, 186.85], [-14.0, 187.1], [-13.99, 187.5], [-14.0, 187.9], [-14.04, 188.22], [-14.05, 188.45], [-13.99, 188.6], [-13.9, 188.65], [-13.87, 188.62], [-13.8, 188.55], [-13.63, 188.51], [-13.4, 188.45], [-13.16, 188.36], [-12.95, 188.2], [-12.8, 187.95], [-12.7, 187.65], [-15.7, 179.2], [-16.02, 178.74], [-16.35, 178.3], [-16.77, 177.9], [-17.2, 177.55], [-17.57, 177.24], [-17.95, 177.05], [-18.43, 177.01], [-18.9, 177.05], [-14.55, 180.7], [-14.12, 186.01], [-12.62, 187.37], [-12.55, 187.05], [-12.45, 186.7], [-12.4, 186.3], [-12.46, 185.85], [-14.85, 180.15], [-15.28, 179.63], [-19.27, 177.06], [-19.6, 177.1]];12;10;2;4;84.66216216;959.7162162;7.351351351;202.9189189;50;;;;;;;89.80529293;8400;2;90.94055215;0.19073623;2423.4;76.52;1.411314382;3781.184542;7014740.089;66.859;99.2763583;47.34915161;4.182540906;46.804;High_Middle;8400;865069;811006;821604;859818;868627;
2012359N08134;WUKONG;PHL;2012;WP;WP;TS;['2012-12-25 12:00:00', '2012-12-25 15:00:00', '2012-12-25 18:00:00', '2012-12-25 21:00:00', '2012-12-26 00:00:00', '2012-12-26 03:00:00', '2012-12-26 06:00:00', '2012-12-26 09:00:00', '2012-12-26 15:00:00', '2012-12-26 18:00:00', '2012-12-26 21:00:00', '2012-12-25 06:00:00', '2012-12-25 09:00:00', '2012-12-26 12:00:00', '2012-12-27 00:00:00', '2012-12-27 03:00:00'];[[10.47, 126.08], [10.6, 125.44], [10.75, 124.75], [10.94, 124.0], [11.07, 123.25], [11.08, 122.59], [11.03, 121.97], [11.01, 121.35], [10.87, 120.03], [10.72, 119.28], [10.55, 118.37], [10.3, 127.2], [10.38, 126.63], [10.97, 120.7], [10.38, 117.45], [10.26, 116.65]];15;0;15;-1;33.625;999.625;14;270.375;51.9;6924696;67496790337;0;0;0;0;89.80529293;5526;24;533.2836147;0.057399944;3492.6;120.59;6.683818881;2270.525865;25688030.84;70.149;104.9023479;326.0309152;1.84;54.288;Low_Middle;241606;97212638;77991755;86326250;93966780;102113212;
2013018S14138;OSWALD;AUS;2013;SP;EA;NR;['2013-01-17 21:00:00', '2013-01-18 00:00:00', '2013-01-18 03:00:00', '2013-01-18 06:00:00', '2013-01-18 09:00:00', '2013-01-18 12:00:00', '2013-01-18 15:00:00', '2013-01-18 18:00:00', '2013-01-18 21:00:00', '2013-01-19 00:00:00', '2013-01-19 03:00:00', '2013-01-19 06:00:00', '2013-01-19 09:00:00', '2013-01-19 12:00:00', '2013-01-19 15:00:00', '2013-01-19 18:00:00', '2013-01-19 21:00:00', '2013-01-20 00:00:00', '2013-01-20 03:00:00', '2013-01-20 06:00:00', '2013-01-20 09:00:00', '2013-01-20 12:00:00', '2013-01-20 15:00:00', '2013-01-21 03:00:00', '2013-01-21 06:00:00', '2013-01-21 09:00:00', '2013-01-21 12:00:00', '2013-01-21 15:00:00', '2013-01-21 18:00:00', '2013-01-21 21:00:00', '2013-01-22 00:00:00', '2013-01-22 03:00:00', '2013-01-22 06:00:00', '2013-01-22 09:00:00', '2013-01-22 12:00:00', '2013-01-22 15:00:00', '2013-01-22 18:00:00', '2013-01-22 21:00:00', '2013-01-23 00:00:00', '2013-01-23 03:00:00', '2013-01-23 06:00:00', '2013-01-23 09:00:00', '2013-01-23 12:00:00', '2013-01-23 15:00:00', '2013-01-23 18:00:00', '2013-01-23 21:00:00', '2013-01-24 00:00:00', '2013-01-24 03:00:00', '2013-01-24 06:00:00', '2013-01-24 09:00:00', '2013-01-24 12:00:00', '2013-01-24 15:00:00', '2013-01-24 18:00:00', '2013-01-24 21:00:00', '2013-01-25 00:00:00', '2013-01-25 03:00:00', '2013-01-25 06:00:00', '2013-01-25 09:00:00', '2013-01-25 12:00:00', '2013-01-25 15:00:00', '2013-01-25 18:00:00', '2013-01-25 21:00:00', '2013-01-26 00:00:00', '2013-01-26 03:00:00', '2013-01-26 06:00:00', '2013-01-26 09:00:00', '2013-01-26 12:00:00', '2013-01-26 15:00:00', '2013-01-26 18:00:00', '2013-01-26 21:00:00', '2013-01-27 00:00:00', '2013-01-27 03:00:00', '2013-01-27 06:00:00', '2013-01-27 09:00:00', '2013-01-27 12:00:00', '2013-01-27 15:00:00', '2013-01-27 18:00:00', '2013-01-27 21:00:00', '2013-01-28 00:00:00', '2013-01-28 03:00:00', '2013-01-28 06:00:00', '2013-01-28 09:00:00', '2013-01-17 12:00:00', '2013-01-17 15:00:00', '2013-01-17 18:00:00', '2013-01-20 18:00:00', '2013-01-20 21:00:00', '2013-01-21 00:00:00'];[[-16.05, 138.65], [-16.45, 138.71], [-16.7, 138.66], [-16.8, 138.5], [-16.79, 138.27], [-16.7, 137.9], [-16.65, 137.35], [-16.59, 136.75], [-16.57, 136.24], [-16.58, 135.79], [-16.62, 135.41], [-16.66, 135.1], [-16.72, 134.87], [-16.77, 134.72], [-16.81, 134.66], [-16.84, 134.7], [-16.85, 134.84], [-16.83, 135.09], [-16.78, 135.46], [-16.67, 135.94], [-16.52, 136.56], [-16.3, 137.32], [-15.94, 138.19], [-15.86, 140.52], [-15.8, 140.85], [-15.68, 141.16], [-15.5, 141.4], [-15.3, 141.59], [-15.05, 141.75], [-14.75, 141.84], [-14.45, 142.05], [-14.16, 142.56], [-14.05, 143.2], [-14.23, 143.83], [-14.6, 144.35], [-15.06, 144.61], [-15.5, 144.7], [-15.73, 144.73], [-15.9, 144.7], [-16.13, 144.69], [-16.4, 144.7], [-16.71, 144.74], [-17.03, 144.8], [-17.4, 144.84], [-17.84, 144.96], [-18.34, 145.22], [-18.8, 145.6], [-19.32, 146.24], [-19.9, 146.9], [-20.61, 147.36], [-21.2, 147.7], [-21.38, 147.98], [-21.5, 148.2], [-21.93, 148.38], [-22.4, 148.6], [-22.71, 148.98], [-22.9, 149.3], [-22.97, 149.37], [-23.0, 149.3], [-23.1, 149.24], [-23.2, 149.1], [-23.24, 148.84], [-23.3, 148.6], [-23.43, 148.44], [-23.6, 148.5], [-23.78, 148.9], [-24.0, 149.4], [-24.2, 149.78], [-24.6, 150.0], [-25.52, 149.96], [-26.4, 149.9], [-26.67, 150.1], [-26.7, 150.4], [-26.82, 150.68], [-26.9, 150.9], [-26.94, 150.98], [-27.0, 151.0], [-27.04, 151.07], [-27.3, 151.1], [-27.96, 150.99], [-28.9, 150.9], [-29.97, 150.95], [-14.0, 138.0], [-14.79, 138.27], [-15.5, 138.5], [-15.7, 138.97], [-15.73, 139.59], [-15.85, 140.1]];3;0;3;-1;24.08823529;998.3137255;8.386363636;147.5909091;47.1;192413;16543303412;0;0;0;0;91.12079403;2000000;6;1984.693734;1.998389061;1936.1;108.59;2.584875111;54129.93905;0;82.14878049;107.2461548;3.010573526;4.945023954;14.498;High;7500;23128129;19153000;20394800;22031750;23815995;
2013026S13067;FELLENG;MDG;2013;SI;SI;TS;['2013-01-31 03:00:00', '2013-01-31 06:00:00', '2013-01-31 09:00:00', '2013-01-31 12:00:00', '2013-01-31 15:00:00', '2013-01-31 18:00:00', '2013-01-31 21:00:00', '2013-02-01 00:00:00'];[[-17.98, 51.29], [-18.3, 51.1], [-18.75, 51.02], [-19.2, 50.95], [-19.51, 50.71], [-19.8, 50.5], [-20.19, 50.48], [-20.6, 50.55]];21;0;21;1;70.8125;963.5625;7.75;195.5;39.5;186969;52295488;0;0;0;0;91.12079403;;9;34.55841;0.152430706;3460.1;119.99;2.300376232;465.3887399;41737329.98;64.713;36.84955374;39.4658869;2.08;66.122;Low;4598;22961253;15766806;18336724;21151640;24234088;
2013046S20042;HARUNA;MDG;2013;SI;SI;TS;['2013-02-21 18:00:00', '2013-02-21 21:00:00', '2013-02-22 00:00:00', '2013-02-22 03:00:00', '2013-02-22 06:00:00', '2013-02-22 09:00:00', '2013-02-22 12:00:00', '2013-02-22 15:00:00', '2013-02-22 18:00:00', '2013-02-22 21:00:00', '2013-02-23 00:00:00', '2013-02-23 03:00:00', '2013-02-23 06:00:00', '2013-02-23 09:00:00', '2013-02-21 00:00:00', '2013-02-21 03:00:00', '2013-02-21 06:00:00', '2013-02-21 09:00:00', '2013-02-21 12:00:00', '2013-02-21 15:00:00', '2013-02-23 12:00:00', '2013-02-23 15:00:00'];[[-22.1, 42.45], [-22.09, 42.73], [-22.15, 43.0], [-22.28, 43.3], [-22.5, 43.6], [-22.79, 43.85], [-23.15, 44.15], [-23.57, 44.61], [-23.95, 45.15], [-24.2, 45.69], [-24.4, 46.25], [-24.61, 46.85], [-24.8, 47.45], [-24.94, 47.98], [-22.4, 41.3], [-22.39, 41.39], [-22.35, 41.5], [-22.31, 41.65], [-22.25, 41.85], [-22.16, 42.14], [-25.1, 48.5], [-25.36, 49.03]];21;0;21;2;68.59090909;969.8181818;7.727272727;105.6363636;92.5;3460580;1051610552;1405682;419600688;0;0;91.12079403;25000;42;34.55841;0.152430706;3460.1;119.99;2.300376232;465.3887399;41737329.98;64.713;36.84955374;39.4658869;2.08;66.122;Low;40281;22961253;15766806;18336724;21151640;24234088;
2013049N05131;SHANSHAN;PHL;2013;WP;WP;TS;['2013-02-18 21:00:00', '2013-02-19 00:00:00', '2013-02-19 03:00:00', '2013-02-19 06:00:00', '2013-02-19 09:00:00', '2013-02-19 12:00:00', '2013-02-19 15:00:00', '2013-02-19 18:00:00', '2013-02-19 21:00:00', '2013-02-20 00:00:00', '2013-02-20 21:00:00', '2013-02-18 18:00:00', '2013-02-20 03:00:00', '2013-02-20 06:00:00', '2013-02-20 09:00:00', '2013-02-20 15:00:00', '2013-02-20 18:00:00', '2013-02-21 00:00:00'];[[5.92, 126.97], [5.9, 126.55], [5.86, 125.85], [5.9, 125.1], [6.1, 124.45], [6.4, 123.85], [6.77, 123.31], [7.07, 122.66], [7.2, 121.94], [7.28, 121.36], [7.73, 116.9], [5.9, 127.45], [7.38, 121.0], [7.47, 120.67], [7.55, 120.29], [7.62, 119.01], [7.63, 118.03], [7.77, 115.67]];3;0;3;-3;24;1004.25;13.72222222;279.6666667;35.1;;;;;;;91.12079403;1680;6;325.682352;0.056538002;3531.8;121.76;7.064024264;2390.129291;22485136.34;70.315;103.9971193;331.5945669;1.84;54.097;Low_Middle;262884;98871552;77991755;86326250;93966780;102113212;
2013130N04093;MAHASEN:VIYARU;IND;2013;NI;BB;TS;['2013-05-16 09:00:00', '2013-05-16 12:00:00', '2013-05-16 15:00:00'];[[23.45, 91.94], [24.07, 92.53], [24.47, 92.97]];6;6;0;0;32.66666667;995.6666667;16;42.33333333;61.4;1817237;14797772443;0;0;0;0;91.12079403;;8;1733.76172;0.122139574;2969.9;139.06;6.386106401;1544.619247;89183468.54;67.931;69.19699374;430.7986133;3.08;67.997;Low_Middle;4;1280846129;1056575549;1147609927;1234281170;1310152403;
2013130N04093;MAHASEN:VIYARU;BGD;2013;NI;BB;TS;['2013-05-16 03:00:00', '2013-05-16 06:00:00', '2013-05-16 00:00:00'];[[21.24, 90.23], [22.46, 91.04], [20.35, 89.7]];21;0;21;0;43.66666667;990.5;23;33.66666667;64.7;16723681;57057316264;1350311;2994879631;0;0;91.12079403;;17;225.1869;0.05026031;4508.6;135.01;6.013610365;907.257418;74855811.65;70.93;76.29745621;1173.578213;1.799674323;67.238;Low_Middle;1498644;152764676;127657854;139035505;147575430;156256276;
2013149N14264;BARBARA;MEX;2013;EP;EP;TS;['2013-05-29 15:00:00', '2013-05-29 18:00:00', '2013-05-29 19:50:00', '2013-05-29 21:00:00', '2013-05-30 00:00:00', '2013-05-30 03:00:00', '2013-05-30 06:00:00', '2013-05-30 09:00:00', '2013-05-30 12:00:00', '2013-05-30 15:00:00', '2013-05-28 12:00:00', '2013-05-28 15:00:00', '2013-05-28 18:00:00', '2013-05-28 21:00:00', '2013-05-29 00:00:00', '2013-05-29 03:00:00', '2013-05-29 06:00:00', '2013-05-29 09:00:00', '2013-05-29 12:00:00'];[[15.35, -94.5], [15.7, -94.2], [16.0, -94.0], [16.2, -93.93], [16.7, -93.9], [17.18, -93.89], [17.6, -93.9], [17.92, -93.9], [18.2, -93.9], [18.49, -93.9], [13.9, -96.1], [14.02, -96.1], [14.1, -96.1], [14.13, -96.09], [14.2, -96.0], [14.37, -95.8], [14.6, -95.5], [14.84, -95.16], [15.1, -94.8]];21;0;21;0;43.63157895;997.4210526;6.473684211;41.31578947;68.9;5999901;94787475460;52782;1256708221;0;0;91.12079403;;4;677.1399889;0.196747947;3386.6;115.29;1.354091962;9693.722969;3289147.419;74.93;89.83415248;61.12665501;4.598501101;21.301;High_Middle;12000;118827161;98899845;106005203;114092963;121858258;
2013178N09133;RUMBIA;CHN;2013;WP;WP;TS;['2013-07-01 12:00:00', '2013-07-01 15:00:00', '2013-07-01 18:00:00', '2013-07-01 21:00:00', '2013-07-02 00:00:00', '2013-07-02 03:00:00', '2013-07-02 06:00:00', '2013-07-02 09:00:00', '2013-07-02 12:00:00', '2013-07-02 15:00:00', '2013-07-01 06:00:00', '2013-07-01 09:00:00'];[[19.73, 111.67], [20.12, 111.13], [20.55, 110.62], [20.95, 110.25], [21.42, 109.93], [22.1, 109.56], [22.84, 109.2], [23.5, 108.85], [24.08, 108.42], [24.67, 107.81], [19.05, 112.65], [19.38, 112.14]];21;0;21;0;46.22916667;986.1458333;13.5;319.3333333;75.8;35467330;7.99385E+11;4891265;1.11978E+11;0;0;91.12079403;177000;7;16053.7331;0.077885338;5894.2;129.79;7.768615284;5710.587873;39328122.38;75.321;88.30574902;144.583453;1.79;46.987;High_Middle;21000;1357380000;1262645000;1303720000;1337705000;1371220000;
2013178N09133;RUMBIA;PHL;2013;WP;WP;TS;['2013-06-28 21:00:00', '2013-06-29 00:00:00', '2013-06-29 03:00:00', '2013-06-29 06:00:00', '2013-06-29 09:00:00', '2013-06-29 12:00:00', '2013-06-29 15:00:00', '2013-06-29 18:00:00', '2013-06-29 21:00:00', '2013-06-30 00:00:00', '2013-06-30 03:00:00', '2013-06-28 15:00:00', '2013-06-28 18:00:00', '2013-06-30 06:00:00'];[[11.47, 125.95], [11.75, 125.22], [12.1, 124.66], [12.5, 124.12], [12.99, 123.53], [13.45, 122.85], [13.72, 122.06], [13.95, 121.25], [14.25, 120.49], [14.6, 119.78], [15.01, 119.11], [10.77, 127.28], [11.18, 126.67], [15.47, 118.47]];9;0;9;0;34.67857143;997.9464286;15;299.7142857;53.7;40517363;3.39902E+11;0;0;0;0;91.12079403;1000;7;325.682352;0.056538002;3531.8;121.76;7.064024264;2390.129291;22485136.34;70.315;103.9971193;331.5945669;1.84;54.097;Low_Middle;3596;98871552;77991755;86326250;93966780;102113212;
2013187N20156;SOULIK;CHN;2013;WP;WP;TS;['2013-07-13 03:00:00', '2013-07-13 09:00:00', '2013-07-13 12:00:00', '2013-07-13 15:00:00', '2013-07-13 18:00:00', '2013-07-13 21:00:00', '2013-07-14 00:00:00', '2013-07-14 03:00:00', '2013-07-14 06:00:00', '2013-07-14 09:00:00'];[[25.37, 120.52], [26.05, 119.3], [26.15, 118.52], [26.52, 117.85], [27.0, 117.23], [27.51, 116.7], [28.02, 116.29], [28.47, 116.03], [28.95, 115.85], [29.46, 115.68]];6;1;5;0;38.09166667;990.8666667;12.4;318.6;85.2;19808722;4.54326E+11;2454209;66823762131;0;0;91.12079403;460000;9;16053.7331;0.077885338;5894.2;129.79;7.768615284;5710.587873;39328122.38;75.321;88.30574902;144.583453;1.79;46.987;High_Middle;390150;1357380000;1262645000;1303720000;1337705000;1371220000;
2013187N20156;SOULIK;TWN;2013;WP;WP;TS;['2013-07-12 18:00:00', '2013-07-12 19:00:00', '2013-07-12 21:00:00', '2013-07-13 00:00:00', '2013-07-13 06:00:00'];[[24.75, 122.38], [24.81, 122.03], [24.81, 121.46], [24.88, 120.95], [25.9, 120.02]];12;0;12;1;75.2;960.25;13.8;289.4;97.1;17406817;3.66951E+12;12109628;2.43467E+12;1568153;2.32573E+11;91.12079403;43500;3;16053.7331;0.077885338;5894.2;129.79;7.768615284;5710.587873;39328122.38;75.321;88.30574902;144.583453;1.79;46.987;High_Middle;54;23409507;;;;;
2013210N13122;JEBI;VNM;2013;WP;WP;TS;['2013-08-03 00:00:00', '2013-08-03 03:00:00', '2013-08-03 06:00:00', '2013-08-03 09:00:00'];[[21.05, 108.08], [21.36, 107.32], [21.65, 106.47], [21.91, 105.59]];9;1;8;0;45.29166667;987.8125;16.25;291.25;68.2;17497574;1.18539E+11;517618;6691466805;0;0;91.12079403;1000;7;497.1798203;0.070771946;5425.5;132.92;5.421882991;1505.810949;44855752.2;75.006;136.343827;292.6870449;4.603050159;67.571;Low_Middle;5011;90753472;79910412;83832661;87967651;92677076;
