year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets
2000,2000233N12316,DEBBY,MR200008B057,NA,multi,MSR,18.8,36.6,6196.0,0.0,0.0,0.0,0.0,0.0
2000,2000233N12316,DEBBY,MR200008B057,NA,multi,PRI,20.9,40.7,2126764.0,1.30059240842e+11,0.0,0.0,0.0,0.0
2000,2000233N12316,DEBBY,MR200008B057,NA,multi,VIR,23.3,45.3,3955.0,0.0,0.0,0.0,0.0,0.0
2000,2000236N17083,UNNAMED,,NI,single,IND,35.1,68.2,17410593.0,91972254280.0,108881.0,899272430.0,0.0,0.0
2000,2000240N22115,MARIA,MR200008B084,WP,multi,CHN,37.9,73.7,37707636.0,9.97031402014e+11,1271334.0,30046923514.0,0.0,0.0
2000,2000240N22115,MARIA,MR200008B084,WP,multi,HKG,27.4,53.3,8148473.0,1.22601739968e+12,0.0,0.0,0.0,0.0
2000,2000245N14157,SAOMAI,MR200009B005,WP,multi,JPN,55.1,107.1,1998533.0,2.35225132381e+11,1137470.0,99285081578.0,174243.0,19421005215.0
2000,2000245N14157,SAOMAI,MR200009B005,WP,multi,KOR,50.5,98.2,15674297.0,2.4277252423e+12,9578251.0,1.20979605743e+12,563716.0,66272746755.0
2000,2000248N17117,WUKONG,,WP,multi,CHN,56.5,109.7,7321929.0,1.67674972756e+11,2305277.0,50173148401.0,393839.0,8694328475.0
2000,2000248N17117,WUKONG,,WP,multi,LAO,28.0,54.4,238346.0,2640180297.0,0.0,0.0,0.0,0.0
2000,2000248N17117,WUKONG,,WP,multi,VNM,36.4,70.8,8047448.0,45526156219.0,296186.0,1755227133.0,0.0,0.0
2000,2000248N18126,BOPHA,,WP,multi,JPN,38.8,75.5,1213090.0,1.06806891235e+11,831075.0,65633854140.0,0.0,0.0
2000,2000248N18126,BOPHA,,WP,multi,PHL,38.5,74.9,9930886.0,68929572902.0,3148.0,22218626.0,0.0,0.0
2000,2000248N18126,BOPHA,,WP,multi,TWN,30.0,58.4,308277.0,1.05496779561e+11,0.0,0.0,0.0,0.0
2000,2000259N20273,GORDON,MR200009B010,NA,multi,MEX,23.8,46.3,704763.0,6925884543.0,0.0,0.0,0.0,0.0
2000,2000259N20273,GORDON,MR200009B010,NA,multi,USA,30.5,59.4,5680613.0,1.17728350319e+12,0.0,0.0,0.0,0.0
2000,2000264N17257,NORMAN,,EP,single,MEX,22.3,43.4,1485529.0,30910947971.0,0.0,0.0,0.0,0.0
2000,2000266N12337,ISAAC,,NA,multi,GBR,39.3,76.5,1115112.0,2.15877394339e+11,10596.0,5761937358.0,0.0,0.0
2000,2000266N12337,ISAAC,,NA,multi,IRL,42.4,82.5,1639165.0,2.05828356006e+11,297029.0,39241524053.0,0.0,0.0
2000,2000273N16277,KEITH,MR200009B001,NA,multi,BLZ,53.1,103.2,318242.0,2878352257.0,185934.0,1414290040.0,14.0,795817.0
2000,2000273N16277,KEITH,MR200009B001,NA,multi,GTM,24.9,48.5,64283.0,669246526.0,0.0,0.0,0.0,0.0
2000,2000273N16277,KEITH,MR200009B001,NA,multi,HND,23.0,44.7,235316.0,1735489453.0,0.0,0.0,0.0,0.0
2000,2000273N16277,KEITH,MR200009B001,NA,multi,MEX,53.9,104.8,5227148.0,93851290486.0,335399.0,4674418832.0,6.0,1360072.0
2000,2000279N29279,LESLIE,,NA,multi,CAN,27.1,52.6,67773.0,10002526912.0,0.0,0.0,0.0,0.0
2000,2000279N29279,LESLIE,,NA,multi,IRL,28.6,55.6,495039.0,60687364267.0,0.0,0.0,0.0,0.0
2000,2000279N29279,LESLIE,,NA,multi,SPM,21.1,41.0,29.0,0.0,0.0,0.0,0.0,0.0
2000,2000290N30289,MICHAEL,MR200010B012,NA,multi,CAN,55.1,107.0,238550.0,28610239022.0,67800.0,7262912572.0,1571.0,160889212.0
2000,2000290N30289,MICHAEL,MR200010B012,NA,multi,SPM,55.5,107.9,5153.0,0.0,5153.0,0.0,532.0,0.0
2000,2000295N20146,YAGI,,WP,single,JPN,57.5,111.9,1212389.0,1.06660814166e+11,84888.0,9947932689.0,40182.0,4289476764.0
2000,2000299N08139,XANGSANE,MR200010B026,WP,multi,JPN,36.0,70.0,184402.0,26361299200.0,0.0,0.0,0.0,0.0
2000,2000299N08139,XANGSANE,MR200010B026,WP,multi,PHL,52.3,101.7,59791907.0,5.18845069666e+11,40125400.0,3.39299321338e+11,164968.0,2058520135.0
2000,2000299N08139,XANGSANE,MR200010B026,WP,multi,TWN,59.9,116.5,22953562.0,4.74382644395e+12,1442178.0,4.814770315e+11,5241.0,1755468129.0
2000,2000300N14093,UNNAMED,,NI,multi,BGD,29.0,56.3,7384067.0,25968920637.0,0.0,0.0,0.0,0.0
2000,2000300N14093,UNNAMED,,NI,multi,IND,27.6,53.7,335848.0,2573222919.0,0.0,0.0,0.0,0.0
2000,2000305N06136,BEBINCA,MR200011B001,WP,multi,PHL,55.1,107.1,50615150.0,4.5659854051e+11,36124562.0,3.02308777453e+11,14168413.0,93795206271.0
2000,2000309N10270,ROSA,,EP,single,MEX,21.1,41.0,242379.0,2986489397.0,0.0,0.0,0.0,0.0
2000,2000313N18126,UNNAMED,,WP,single,JPN,22.9,44.5,1003184.0,82151556669.0,0.0,0.0,0.0,0.0
2000,2000331N09091,UNNAMED,MR200011B059,NI,multi,IND,43.9,85.4,87189611.0,3.85650058328e+11,14705403.0,63800717659.0,0.0,0.0
2000,2000332N08133,RUMBIA,,WP,multi,PHL,41.4,80.6,23121747.0,2.15037586471e+11,4099458.0,37804029229.0,0.0,0.0
2000,2000332N08133,RUMBIA,,WP,multi,VNM,22.5,43.6,51.0,21504.0,0.0,0.0,0.0,0.0
2000,2000333S11140,UNNAMED,MR200012B020,SP,single,AUS,59.5,115.7,17115.0,979443424.0,1750.0,346703725.0,1113.0,216561824.0
2000,2000334N09130,RUMBIA,MR200011B062,WP,single,PHL,32.1,62.3,6769695.0,66277472909.0,0.0,0.0,0.0,0.0
2000,2000358N08086,UNNAMED,MR200012B055,NI,multi,IND,30.1,58.5,17690880.0,79015308616.0,0.0,0.0,0.0,0.0
2000,2000358N08086,UNNAMED,MR200012B055,NI,multi,LKA,44.8,87.0,18326695.0,92309390718.0,3031728.0,19332246674.0,0.0,0.0
2000,2000366S09068,ANDO,,SI,single,REU,20.2,39.3,269199.0,0.0,0.0,0.0,0.0,0.0
2001,2001028S15128,TERRI,,SI,single,AUS,38.0,73.9,24876.0,1386496280.0,1253.0,105733019.0,0.0,0.0
2001,2001039S11139,WINSOME,,SP,single,AUS,28.8,56.0,7935.0,567288190.0,0.0,0.0,0.0,0.0
2001,2001039S13117,VINCENT,,SI,single,AUS,28.8,56.1,8784.0,333388467.0,0.0,0.0,0.0,0.0
2001,2001045S14142,WYLVA,MR200102B006,SP,single,AUS,30.3,58.9,14155.0,766770867.0,0.0,0.0,0.0,0.0
2001,2001047N09134,UNNAMED,,WP,single,PHL,18.5,35.9,383414.0,4181546747.0,0.0,0.0,0.0,0.0
2001,2001047S17157,UNNAMED,,SP,single,NCL,25.7,49.9,22660.0,1498011353.0,0.0,0.0,0.0,0.0
2001,2001054S16155,ABIGAIL,MR200102B007,SP,single,AUS,41.2,80.1,228705.0,21578113055.0,1431.0,100261721.0,0.0,0.0
2001,2001056S11163,PAULA,,SP,multi,VUT,57.4,111.6,214379.0,806268468.0,144004.0,658988453.0,38961.0,178717605.0
2001,2001094S12172,SOSE,,SP,multi,NCL,19.9,38.6,1905.0,133249968.0,0.0,0.0,0.0,0.0
2001,2001094S12172,SOSE,,SP,multi,VUT,46.3,90.0,265412.0,969656003.0,139626.0,552365379.0,0.0,0.0
2001,2001106S08137,ALISTAIR,,SP,single,AUS,41.4,80.4,10425.0,843291676.0,1.0,158889.0,0.0,0.0
2001,2001141N14068,UNNAMED,MR200105B019,NI,single,IND,17.5,34.1,13269.0,94561742.0,0.0,0.0,0.0,0.0
2001,2001157N28265,ALLISON,MR200106B001,NA,single,USA,23.2,45.0,1418463.0,3.03278139866e+11,0.0,0.0,0.0,0.0
2001,2001170N11138,CHEBI,MR200106B012,WP,multi,CHN,56.6,110.0,46551631.0,9.92287271164e+11,20139649.0,3.98267870106e+11,642092.0,15288803292.0
2001,2001170N11138,CHEBI,MR200106B012,WP,multi,PHL,49.2,95.6,541693.0,5101173390.0,548.0,10322979.0,0.0,0.0
2001,2001170N11138,CHEBI,MR200106B012,WP,multi,TWN,57.5,111.8,14746372.0,3.14346460014e+12,104.0,0.0,0.0,0.0
2001,2001171S35037,UNNAMED,,SI,multi,MOZ,24.4,47.4,98901.0,48107430.0,0.0,0.0,0.0,0.0
2001,2001171S35037,UNNAMED,,SI,multi,ZAF,24.7,48.0,227377.0,4665102676.0,0.0,0.0,0.0,0.0
2001,2001180N15118,DURIAN,MR200107B015,WP,multi,CHN,43.8,85.2,38375088.0,8.84382671079e+11,11807067.0,2.69041365973e+11,0.0,0.0
2001,2001180N15118,DURIAN,MR200107B015,WP,multi,VNM,30.0,58.2,850880.0,10452568427.0,0.0,0.0,0.0,0.0
2001,2001181N08141,UTOR,MR200107B012,WP,multi,CHN,45.3,88.0,81733191.0,1.93835451109e+12,12594171.0,3.54449946762e+11,0.0,0.0
2001,2001181N08141,UTOR,MR200107B012,WP,multi,HKG,34.6,67.3,8148473.0,1.22601739968e+12,375328.0,71588644630.0,0.0,0.0
2001,2001181N08141,UTOR,MR200107B012,WP,multi,PHL,57.3,111.5,8063915.0,44664127965.0,784462.0,5480907608.0,2531.0,34855087.0
2001,2001189N13130,TRAMI,MR200107B030,WP,single,TWN,22.6,44.0,1154007.0,3.64278108823e+11,0.0,0.0,0.0,0.0
2001,2001204N19127,YUTU,MR200107B050,WP,multi,CHN,47.7,92.8,38392205.0,9.70167126721e+11,7700698.0,1.78733533931e+11,0.0,0.0
2001,2001204N19127,YUTU,MR200107B050,WP,multi,HKG,20.8,40.5,6331340.0,1.0223167616e+12,0.0,0.0,0.0,0.0
2001,2001206N14134,TORAJI,MR200107B028,WP,multi,CHN,38.0,73.8,16724177.0,3.73157494149e+11,639159.0,14192913075.0,0.0,0.0
2001,2001206N14134,TORAJI,MR200107B028,WP,multi,PHL,29.3,57.0,188.0,6958540.0,0.0,0.0,0.0,0.0
2001,2001206N14134,TORAJI,MR200107B028,WP,multi,TWN,54.6,106.0,23106024.0,4.78784255572e+12,14191806.0,2.88012101217e+12,309796.0,98521170497.0
2001,2001213N18139,UNNAMED,,WP,multi,JPN,20.6,40.1,10090.0,2060881281.0,0.0,0.0,0.0,0.0
2001,2001213N18139,UNNAMED,,WP,multi,TWN,19.5,37.9,5914773.0,1.07834327733e+12,0.0,0.0,0.0,0.0
2001,2001215N26275,BARRY,MR200108B056,NA,single,USA,30.5,59.2,1402900.0,3.08262231079e+11,0.0,0.0,0.0,0.0
2001,2001220N17118,USAGI,MR200108B026,WP,multi,CHN,23.6,45.8,1383674.0,27628035474.0,0.0,0.0,0.0,0.0
2001,2001220N17118,USAGI,MR200108B026,WP,multi,LAO,25.1,48.7,100979.0,1530360238.0,0.0,0.0,0.0,0.0
2001,2001220N17118,USAGI,MR200108B026,WP,multi,VNM,28.2,54.8,5918303.0,33323690667.0,0.0,0.0,0.0,0.0
2001,2001225N18146,PABUK,MR200108B004,WP,single,JPN,38.2,74.3,67729156.0,7.6255018147e+12,334928.0,47364861665.0,0.0,0.0
2001,2001227N13323,CHANTAL,MR200108B069,NA,multi,BLZ,19.2,37.3,24147.0,177708764.0,0.0,0.0,0.0,0.0
2001,2001227N13323,CHANTAL,MR200108B069,NA,multi,MEX,21.4,41.6,178523.0,1927499292.0,0.0,0.0,0.0,0.0
2001,2001239N19116,FITOW,,WP,multi,CHN,22.2,43.1,5920699.0,1.22402171049e+11,0.0,0.0,0.0,0.0
2001,2001239N19116,FITOW,,WP,multi,VNM,18.6,36.1,45502.0,793119761.0,0.0,0.0,0.0,0.0
2001,2001245N13326,ERIN,MR200109B014,NA,multi,CAN,26.4,51.4,312144.0,30949328232.0,0.0,0.0,0.0,0.0
2001,2001246N19156,DANAS,MR200109B030,WP,single,JPN,42.3,82.2,50546598.0,5.77687675511e+12,9622292.0,1.24243068566e+12,0.0,0.0
2001,2001248N23125,NARI,MR200109B001,WP,multi,CHN,35.6,69.2,39941392.0,9.8844671317e+11,2438172.0,52336233775.0,0.0,0.0
2001,2001248N23125,NARI,MR200109B001,WP,multi,HKG,21.0,40.8,7886775.0,1.20137979864e+12,0.0,0.0,0.0,0.0
2001,2001248N23125,NARI,MR200109B001,WP,multi,JPN,47.0,91.3,1232615.0,1.08844821816e+11,1123713.0,95323113091.0,0.0,0.0
2001,2001248N23125,NARI,MR200109B001,WP,multi,TWN,45.3,88.0,17331861.0,3.65564944306e+12,9232500.0,1.7758060865e+12,0.0,0.0
2001,2001255N26276,GABRIELLE,MR200109B042,NA,multi,CAN,18.1,35.2,8.0,5214.0,0.0,0.0,0.0,0.0
2001,2001255N26276,GABRIELLE,MR200109B042,NA,multi,USA,39.6,77.0,8980886.0,1.79469132664e+12,418735.0,91031442416.0,0.0,0.0
2001,2001263N13278,UNNAMED,,NA,multi,HND,18.8,36.6,5149.0,104915295.0,0.0,0.0,0.0,0.0
2001,2001263N13278,UNNAMED,,NA,multi,NIC,20.4,39.7,43613.0,204141307.0,0.0,0.0,0.0,0.0
2001,2001264N13269,JULIETTE,MR200109B008,EP,single,MEX,36.3,70.6,468690.0,6345409494.0,3151.0,5622624.0,0.0,0.0
2001,2001264N21126,LEKIMA,MR200109B048,WP,multi,PHL,47.0,91.3,2213699.0,13944225531.0,3554.0,25224480.0,0.0,0.0
2001,2001264N21126,LEKIMA,MR200109B048,WP,multi,TWN,48.3,93.8,12156807.0,2.55497127417e+12,210334.0,80392202857.0,0.0,0.0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,BLZ,64.7,125.7,275973.0,2638073700.0,126107.0,1479599594.0,29141.0,428642507.0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,DOM,31.9,61.9,515240.0,13848746264.0,0.0,0.0,0.0,0.0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,GTM,50.7,98.6,1983009.0,15514299448.0,234936.0,2245108089.0,1324.0,25081793.0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,HND,47.6,92.6,2569382.0,18344166104.0,46436.0,67960277.0,0.0,0.0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,HTI,27.1,52.6,5887064.0,11300815994.0,0.0,0.0,0.0,0.0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,JAM,39.5,76.7,2788659.0,21481978182.0,1577823.0,11125316171.0,0.0,0.0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,MEX,25.1,48.9,389552.0,8382118855.0,0.0,0.0,0.0,0.0
2001,2001280N11309,JERRY,,NA,multi,LCA,25.0,48.5,181776.0,1841187540.0,0.0,0.0,0.0,0.0
2001,2001280N11309,JERRY,,NA,multi,MTQ,23.3,45.2,383029.0,0.0,0.0,0.0,0.0,0.0
2001,2001284N16132,HAIYAN,MR200110B050,WP,single,JPN,50.7,98.5,1227657.0,1.08455358401e+11,138754.0,15838479462.0,0.0,0.0
2001,2001284N28297,KAREN,,NA,multi,CAN,32.7,63.6,840152.0,1.09043011794e+11,0.0,0.0,0.0,0.0
2001,2001288N14084,UNNAMED,,NI,single,IND,20.9,40.6,1580222.0,8231138294.0,0.0,0.0,0.0,0.0
2001,2001303N13276,MICHELLE,MR200111B004,NA,multi,BHS,49.8,96.7,291931.0,8930492289.0,227622.0,6449592703.0,1.0,1484911.0
2001,2001303N13276,MICHELLE,MR200111B004,NA,multi,CUB,57.4,111.6,4429501.0,42211754739.0,1636603.0,16538801306.0,495772.0,4711217496.0
2001,2001309N10130,LINGLING,MR200111B005,WP,multi,KHM,32.1,62.5,224753.0,2492042008.0,0.0,0.0,0.0,0.0
2001,2001309N10130,LINGLING,MR200111B005,WP,multi,LAO,24.0,46.6,103648.0,1005931790.0,0.0,0.0,0.0,0.0
2001,2001309N10130,LINGLING,MR200111B005,WP,multi,PHL,35.2,68.4,13529803.0,1.26963883147e+11,82302.0,873016567.0,0.0,0.0
2001,2001309N10130,LINGLING,MR200111B005,WP,multi,VNM,57.0,110.8,8065040.0,62754442718.0,3512678.0,26150099781.0,1221662.0,6545720158.0
2001,2001320S11146,UNNAMED,,SP,single,IDN,21.4,41.6,656.0,5400159.0,0.0,0.0,0.0,0.0
2001,2001338N10130,KAJIKI,MR200112B007,WP,single,PHL,28.0,54.5,12895489.0,1.15844219567e+11,0.0,0.0,0.0,0.0
2001,2001361N01106,VAMEI,,WP,multi,IDN,36.0,69.9,1899462.0,17182935684.0,671200.0,4584180008.0,0.0,0.0
2001,2001361N01106,VAMEI,,WP,multi,MYS,40.6,78.9,4239927.0,1.12386408525e+11,1201512.0,23392172405.0,0.0,0.0
2001,2001361N01106,VAMEI,,WP,multi,SGP,36.2,70.4,6397529.0,1.34556276403e+12,5709564.0,1.1616686413e+12,0.0,0.0
2001,2001364S19036,CYPRIEN,MR200201B022,SI,single,MDG,27.9,54.3,468790.0,146560808.0,0.0,0.0,0.0,0.0
2001,2001365S12138,BERNIE,,SP,single,AUS,21.9,42.6,1351.0,93307345.0,0.0,0.0,0.0,0.0
2002,2002008N07141,TAPAH,,WP,single,PHL,23.0,44.8,367938.0,4028013504.0,0.0,0.0,0.0,0.0
2002,2002017S07078,DINA,MR200201B018,SI,multi,MUS,55.1,107.0,1294326.0,47972786470.0,1234869.0,45336142693.0,0.0,0.0
2002,2002017S07078,DINA,MR200201B018,SI,multi,REU,47.7,92.6,884291.0,0.0,640804.0,0.0,0.0,0.0
2002,2002033S13121,CHRIS,MR200202B024,SI,single,AUS,69.1,134.3,36704.0,1993278449.0,2434.0,342549778.0,883.0,112711138.0
2002,2002045S18049,GUILLAUME,,SI,single,MUS,30.8,59.8,1294326.0,47972786470.0,0.0,0.0,0.0,0.0
2002,2002062S15154,UNNAMED,,SP,single,NCL,22.6,44.0,33484.0,2496905313.0,0.0,0.0,0.0,0.0
2002,2002063S11066,HARY,,SI,single,MDG,74.7,145.1,3825941.0,1026992372.0,1074285.0,253988553.0,323394.0,70829970.0
2002,2002073S16161,UNNAMED,,SP,single,NCL,23.6,45.8,2820.0,202240400.0,0.0,0.0,0.0,0.0
2002,2002078N04138,UNNAMED,MR200203B030,WP,single,PHL,20.6,40.0,5488161.0,47634662441.0,0.0,0.0,0.0,0.0
2002,2002098S07133,BONNIE,,SI,single,IDN,28.6,55.7,1127815.0,5427388617.0,0.0,0.0,0.0,0.0
2002,2002122S07063,KESINY,MR200205B006,SI,single,MDG,41.4,80.5,1644713.0,377551127.0,323224.0,75542949.0,0.0,0.0
2002,2002126N09068,UNNAMED,,NI,multi,OMN,21.2,41.2,134521.0,2604878115.0,0.0,0.0,0.0,0.0
2002,2002126N09068,UNNAMED,,NI,multi,YEM,17.9,34.8,1300.0,2668318.0,0.0,0.0,0.0,0.0
2002,2002129N08096,UNNAMED,,NI,single,MMR,27.1,52.6,7791310.0,19779284921.0,0.0,0.0,0.0,0.0
2002,2002155N20112,NOGURI,,WP,multi,JPN,45.8,88.9,1349010.0,1.22646311712e+11,44472.0,4982047655.0,0.0,0.0
2002,2002178N04155,CHATAAN,MR200207B085,WP,multi,JPN,40.7,79.2,4814062.0,7.14194836944e+11,0.0,0.0,0.0,0.0
2002,2002178N10139,RAMMASUN,MR200207B009,WP,multi,CHN,27.4,53.2,471578.0,12521684685.0,0.0,0.0,0.0,0.0
2002,2002178N10139,RAMMASUN,MR200207B009,WP,multi,JPN,60.5,117.6,87488.0,10942259916.0,44472.0,4982047655.0,44472.0,4982047655.0
2002,2002178N10139,RAMMASUN,MR200207B009,WP,multi,KOR,28.9,56.2,6810810.0,1.15644349774e+12,0.0,0.0,0.0,0.0
2002,2002187N11160,HALONG,MR200207B029,WP,multi,JPN,53.9,104.8,2769078.0,3.82399588106e+11,1135876.0,96809393200.0,553565.0,50441914390.0
2002,2002189N21116,NAKRI,MR200207B021,WP,multi,JPN,22.7,44.0,1111989.0,93876082162.0,0.0,0.0,0.0,0.0
2002,2002189N21116,NAKRI,MR200207B021,WP,multi,TWN,25.9,50.3,13901942.0,2.77960539166e+12,0.0,0.0,0.0,0.0
2002,2002195N11172,FENGSHEN,MR200207B054,WP,multi,JPN,35.4,68.8,2457231.0,3.23063340911e+11,45369.0,6550452469.0,0.0,0.0
2002,2002195N11172,FENGSHEN,MR200207B054,WP,multi,KOR,25.3,49.3,531990.0,70293180025.0,0.0,0.0,0.0,0.0
2002,2002196N34283,ARTHUR,,NA,single,CAN,27.1,52.6,186704.0,22705289248.0,0.0,0.0,0.0,0.0
2002,2002199N08130,UNNAMED,,WP,single,PHL,21.3,41.4,3415009.0,37495686763.0,0.0,0.0,0.0,0.0
2002,2002222N09163,PHANFONE,MR200208B045,WP,multi,JPN,60.8,118.2,8194.0,1220940667.0,6782.0,1012022675.0,0.0,0.0
2002,2002222N11131,UNNAMED,,WP,single,PHL,17.7,34.5,511.0,21500806.0,0.0,0.0,0.0,0.0
2002,2002227N14115,VONGFONG,MR200208B033,WP,single,CHN,37.1,72.2,32262839.0,7.10834890748e+11,2559952.0,56727204642.0,0.0,0.0
2002,2002234N14164,RUSA,MR200208B072,WP,multi,JPN,44.8,87.1,184348.0,30534723528.0,64215.0,6179762344.0,0.0,0.0
2002,2002234N14164,RUSA,MR200208B072,WP,multi,KOR,40.6,79.0,25441252.0,4.14295315503e+12,566346.0,1.28866218972e+11,0.0,0.0
2002,2002240N16155,SINLAKU,MR200209B008,WP,multi,CHN,39.1,76.0,26031932.0,5.5937112519e+11,3757725.0,83783412716.0,0.0,0.0
2002,2002240N16155,SINLAKU,MR200209B008,WP,multi,JPN,53.6,104.3,1195182.0,1.03639742827e+11,1125602.0,95864631319.0,77215.0,9995050015.0
2002,2002252N20121,HAGUPIT,MR200209B028,WP,multi,CHN,26.9,52.2,4878019.0,1.51607502381e+11,0.0,0.0,0.0,0.0
2002,2002252N20121,HAGUPIT,MR200209B028,WP,multi,HKG,19.4,37.8,579935.0,1.07468914427e+11,0.0,0.0,0.0,0.0
2002,2002258N10300,ISIDORE,MR200209B042,NA,multi,CUB,47.2,91.7,1874751.0,18951069126.0,503581.0,5185326135.0,0.0,0.0
2002,2002258N10300,ISIDORE,MR200209B042,NA,multi,JAM,21.7,42.1,722220.0,6055610848.0,0.0,0.0,0.0,0.0
2002,2002258N10300,ISIDORE,MR200209B042,NA,multi,MEX,60.4,117.3,3603248.0,51532593449.0,2064003.0,31621838734.0,1402837.0,16736526689.0
2002,2002258N10300,ISIDORE,MR200209B042,NA,multi,USA,42.8,83.2,16628591.0,3.45259994572e+12,1810291.0,4.0515873196e+11,0.0,0.0
2002,2002264N13114,MEKKHALA,MR200209B060,WP,single,CHN,28.8,56.0,5426264.0,1.28559844325e+11,0.0,0.0,0.0,0.0
2002,2002265N10315,LILI,MR200209B052,NA,multi,BRB,23.3,45.2,275978.0,4430200898.0,0.0,0.0,0.0,0.0
2002,2002265N10315,LILI,MR200209B052,NA,multi,CUB,48.0,93.2,4291608.0,36102840300.0,638843.0,7036723863.0,0.0,0.0
2002,2002265N10315,LILI,MR200209B052,NA,multi,JAM,23.6,45.9,2783115.0,21432606022.0,0.0,0.0,0.0,0.0
2002,2002265N10315,LILI,MR200209B052,NA,multi,USA,50.0,97.2,5352223.0,1.23356976858e+12,1152678.0,2.80653489656e+11,0.0,0.0
2002,2002265N10315,LILI,MR200209B052,NA,multi,VCT,21.8,42.4,101293.0,1183365676.0,0.0,0.0,0.0,0.0
2002,2002268N15163,HIGOS,MR200210B001,WP,multi,JPN,60.0,116.5,56077434.0,6.65539271044e+12,26890542.0,3.17707048118e+12,4554400.0,6.2988483399e+11
2002,2002268N15163,HIGOS,MR200210B001,WP,multi,RUS,32.9,63.9,38166.0,106777902.0,0.0,0.0,0.0,0.0
2002,2002268N15258,JULIO,,EP,single,MEX,24.1,46.9,1457473.0,27923337778.0,0.0,0.0,0.0,0.0
2002,2002295N11261,KENNA,MR200210B044,EP,single,MEX,63.4,123.2,3878239.0,82232569679.0,1340511.0,26495248436.0,510921.0,8326473393.0
2002,2002307S07070,ATANG,,SI,multi,COM,23.1,45.0,448015.0,723436838.0,0.0,0.0,0.0,0.0
2002,2002307S07070,ATANG,,SI,multi,MDG,19.5,37.9,19682.0,4023661.0,0.0,0.0,0.0,0.0
2002,2002307S07070,ATANG,,SI,multi,MOZ,17.6,34.2,44.0,0.0,0.0,0.0,0.0,0.0
2002,2002314N12083,UNNAMED,MR200211B025,NI,multi,BGD,33.6,65.3,13856678.0,48883628941.0,220358.0,966968336.0,0.0,0.0
2002,2002314N12083,UNNAMED,MR200211B025,NI,multi,IND,42.2,82.0,44557557.0,2.03497449536e+11,3921150.0,25107089967.0,0.0,0.0
2002,2002358S08185,UNNAMED,MR200212B022,SP,multi,SLB,73.5,142.9,1.0,517.0,0.0,0.0,0.0,0.0
2002,2002358S08185,UNNAMED,MR200212B022,SP,multi,VUT,22.0,42.8,1299.0,5999099.0,0.0,0.0,0.0,0.0
2002,2002364S16045,DELFINA,,SI,single,MOZ,29.2,56.7,3424906.0,948482082.0,0.0,0.0,0.0,0.0
2003,2003021S10163,BENI,MR200301B030,SP,multi,NCL,24.8,48.2,15504.0,863882127.0,0.0,0.0,0.0,0.0
2003,2003021S10163,BENI,MR200301B030,SP,multi,SLB,20.2,39.4,2631.0,23351648.0,0.0,0.0,0.0,0.0
2003,2003021S10163,BENI,MR200301B030,SP,multi,VUT,47.5,92.4,95033.0,349421929.0,47553.0,150977862.0,0.0,0.0
2003,2003021S11081,FARI,MR200301B025,SI,single,MDG,34.9,67.8,6779352.0,2042825554.0,199727.0,66358849.0,0.0,0.0
2003,2003021S13125,UNNAMED,,SI,single,AUS,27.5,53.5,2521.0,306545066.0,0.0,0.0,0.0,0.0
2003,2003025S16173,CILLA,,SP,single,TON,23.3,45.4,4507.0,31521134.0,0.0,0.0,0.0,0.0
2003,2003037S12061,GERRY,,SI,single,MUS,31.3,60.8,1294326.0,47972786470.0,0.0,0.0,0.0,0.0
2003,2003056S17119,GRAHAM,,SI,single,AUS,20.4,39.7,640.0,112625794.0,0.0,0.0,0.0,0.0
2003,2003056S21042,JAPHET,MR200303B003,SI,multi,MOZ,51.1,99.3,3512677.0,1074241221.0,457026.0,173436176.0,6291.0,2521295.0
2003,2003056S21042,JAPHET,MR200303B003,SI,multi,ZWE,31.5,61.2,2283159.0,2038031186.0,0.0,0.0,0.0,0.0
2003,2003061S21148,ERICA,MR200303B011,SP,single,NCL,74.7,145.1,266608.0,16681773258.0,247948.0,15481695132.0,170786.0,11797131455.0
2003,2003066S16176,UNNAMED,,SP,single,VUT,19.4,37.8,37159.0,116917629.0,0.0,0.0,0.0,0.0
2003,2003067S13130,CRAIG,,SI,single,AUS,30.4,59.1,21125.0,1924355392.0,0.0,0.0,0.0,0.0
2003,2003088S07131,INIGO,,SI,multi,AUS,27.3,53.0,25895.0,1423439556.0,0.0,0.0,0.0,0.0
2003,2003088S07131,INIGO,,SI,multi,IDN,22.0,42.7,138195.0,782678100.0,0.0,0.0,0.0,0.0
2003,2003098N03159,KUJIRA,,WP,multi,JPN,28.4,55.2,4264306.0,6.04746238767e+11,0.0,0.0,0.0,0.0
2003,2003122S11065,MANOU,MR200305B009,SI,single,MDG,38.0,73.9,7543996.0,2024705110.0,472465.0,165189266.0,0.0,0.0
2003,2003129N05091,UNNAMED,MR200305B013,NI,single,MMR,26.3,51.1,2325371.0,6571487979.0,0.0,0.0,0.0,0.0
